MRR,Hit@1,Recall@1,Hit@3,Recall@3,Hit@5,Recall@5,Hit@10,Recall@10,chunk_size,overlap,k,config
0.126984126984127,0.1,0.1,0.1,0.1,0.16666666666666666,0.16666666666666666,0.23333333333333334,0.23333333333333334,700,70,6,"(700, 70, 6)"
0.12472222222222222,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.2,0.2,0.26666666666666666,0.26666666666666666,900,90,6,"(900, 90, 6)"
0.10587301587301588,0.06666666666666667,0.06666666666666667,0.1,0.1,0.13333333333333333,0.13333333333333333,0.23333333333333334,0.23333333333333334,1000,200,6,"(1000, 200, 6)"
0.10476190476190476,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.2,0.2,1000,100,6,"(1000, 100, 6)"
0.09305555555555554,0.06666666666666667,0.06666666666666667,0.1,0.1,0.1,0.1,0.16666666666666666,0.16666666666666666,1500,150,6,"(1500, 150, 6)"
0.07142857142857142,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.1,0.1,1200,120,6,"(1200, 120, 6)"
